transaction_id,product_id,customer_id,first_name,last_name,gender,num_prev_purchase,DOB,age,job_title,job_industry,wealth_segment,owns_car,street,state,country,post_code,brand,product_line,product_class,product_size,list_price,standard_cost,transaction_date,day_of_week,year,month,day,online_order,order_status
16379,84,2165,Marlie,Teesdale,,16,,,Civil Engineer,Manufacturing,Affluent Customer,N,0134 Swallow Pass,VIC,Australia,3030,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-04-04,Tuesday,2017,4,4,FALSE,Approved
16380,1,1951,Rockie,MacCosty,Male,93,2000-06-07,23,Health Coach II,Manufacturing,Mass Customer,N,2 Manufacturers Parkway,VIC,Australia,3199,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2017-04-21,Friday,2017,4,21,FALSE,Approved
16381,25,2707,Tabb,Haberjam,Male,56,1988-12-26,34,Account Coordinator,Property,High Net Worth,N,91655 Rowland Point,QLD,Australia,4123,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-06-03,Saturday,2017,6,3,FALSE,Approved
16382,26,299,Corabelle,Hartnell,Female,80,1956-09-15,66,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,95 Almo Junction,NSW,Australia,2173,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-02-03,Friday,2017,2,3,FALSE,Approved
16383,13,271,Doll,Burtwell,Female,51,1991-02-13,32,Financial Advisor,Financial Services,Mass Customer,N,6262 Elgar Avenue,QLD,Australia,4735,Solex,Standard,medium,medium,1163.89,589.27,2017-06-11,Sunday,2017,6,11,FALSE,Approved
16384,51,2067,Slade,Mulvin,Male,81,1979-05-05,44,Registered Nurse,Health,Mass Customer,N,8 Superior Hill,NSW,Australia,2153,OHM Cycles,Standard,high,medium,2005.66,1.0,2017-08-29,Tuesday,2017,8,29,TRUE,Approved
16385,31,1349,Curran,Gush,Male,83,1997-05-07,26,Electrical Engineer,Manufacturing,Affluent Customer,N,77 Acker Alley,VIC,Australia,3151,WeareA2B,Standard,medium,medium,752.64,205.36,2017-03-22,Wednesday,2017,3,22,FALSE,Approved
16386,40,3401,Cristie,,Female,92,1993-07-28,29,Tax Accountant,Telecommunications,Mass Customer,N,6851 Orin Parkway,NSW,Australia,2142,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-05-15,Monday,2017,5,15,TRUE,Approved
16387,80,1666,Launce,Lording,Male,73,1977-04-02,46,Recruiting Manager,,Mass Customer,N,17485 Tennyson Pass,NSW,Australia,2221,OHM Cycles,Touring,low,medium,1073.07,933.84,2017-05-24,Wednesday,2017,5,24,FALSE,Approved
16388,51,941,Tye,Doohan,Male,13,1995-02-02,28,Recruiting Manager,Financial Services,Affluent Customer,N,5 Gale Street,QLD,Australia,4507,OHM Cycles,Standard,high,medium,2005.66,1.0,2017-03-16,Thursday,2017,3,16,TRUE,Approved
16389,99,1141,Shannah,Gritsaev,Female,70,1981-09-19,41,,Financial Services,High Net Worth,N,91 Messerschmidt Trail,VIC,Australia,3162,Trek Bicycles,Road,low,small,1720.7,1.0,2017-08-09,Wednesday,2017,8,9,FALSE,Approved
16390,70,783,Rudd,Strangeways,Male,6,1985-07-25,37,Information Systems Manager,Retail,Affluent Customer,N,68 Chinook Street,QLD,Australia,4814,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-06-18,Sunday,2017,6,18,TRUE,Approved
16391,29,1071,Chrisy,Miranda,Male,68,1986-12-29,36,,Retail,High Net Worth,N,37495 Summerview Park,NSW,Australia,2619,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-03-24,Friday,2017,3,24,FALSE,Approved
16392,5,3281,Peg,Cliff,Female,67,1998-02-22,25,Administrative Assistant III,,Mass Customer,N,5718 John Wall Plaza,QLD,Australia,4350,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-03-27,Monday,2017,3,27,FALSE,Approved
16393,63,721,Harmonia,Cornock,Female,84,1993-08-09,29,Account Representative III,,Affluent Customer,N,6 Fulton Road,VIC,Australia,3174,Solex,Standard,medium,medium,1483.2,99.59,2017-12-24,Sunday,2017,12,24,FALSE,Approved
16394,60,3228,Margette,Donaghie,Female,36,1964-08-16,58,Social Worker,Health,Mass Customer,N,751 Cordelia Terrace,NSW,Australia,2880,Giant Bicycles,Standard,high,small,1977.36,1.0,2017-04-07,Friday,2017,4,7,TRUE,Approved
16395,27,1661,Meggy,Delgadillo,Female,21,1979-06-02,44,Administrative Assistant IV,Health,Affluent Customer,N,4 Pankratz Street,NSW,Australia,2101,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-05-26,Friday,2017,5,26,TRUE,Approved
16396,41,1251,Codie,Arnecke,Male,63,1997-10-01,25,Desktop Support Technician,Property,Mass Customer,N,6 Lerdahl Plaza,QLD,Australia,4519,Solex,Road,medium,medium,416.98,312.74,2017-08-26,Saturday,2017,8,26,FALSE,Approved
16397,44,2762,Rozamond,Franceschino,Female,34,1992-11-27,30,,Manufacturing,Mass Customer,N,2121 Dapin Center,VIC,Australia,3977,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-12-08,Friday,2017,12,8,TRUE,Approved
16398,43,2160,Kettie,Cantopher,Female,64,1971-06-26,51,Recruiter,Health,Mass Customer,N,32705 Shelley Junction,VIC,Australia,3172,Solex,Standard,medium,medium,1151.96,649.49,2017-01-01,Sunday,2017,1,1,TRUE,Approved
16399,15,2005,Marina,McElwee,Female,41,1978-08-20,44,Accountant I,Manufacturing,High Net Worth,N,3984 Clove Street,VIC,Australia,3192,WeareA2B,Standard,medium,medium,1292.84,13.44,2017-07-13,Thursday,2017,7,13,TRUE,Approved
16400,26,3332,Cissy,Jeffress,Female,43,1998-09-24,24,Account Representative III,Health,Mass Customer,N,42 Oxford Circle,NSW,Australia,2220,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-12-25,Monday,2017,12,25,FALSE,Approved
16401,92,213,Lockwood,Exroll,Male,13,1996-05-14,27,Actuary,Financial Services,High Net Worth,N,6327 Lunder Crossing,QLD,Australia,4655,WeareA2B,Standard,medium,small,1415.01,1.0,2017-03-30,Thursday,2017,3,30,TRUE,Approved
16402,84,2897,Kimbra,Gerraty,Female,94,1962-04-14,61,Assistant Professor,Manufacturing,Affluent Customer,N,17 Dapin Avenue,VIC,Australia,3189,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-01-22,Sunday,2017,1,22,FALSE,Approved
16403,78,132,Celesta,Willavoys,Female,5,1963-07-07,59,Web Designer I,Manufacturing,Mass Customer,N,12306 Lawn Street,NSW,Australia,2145,Giant Bicycles,Standard,medium,large,1765.3,709.48,2017-12-05,Tuesday,2017,12,5,TRUE,Approved
16404,27,1698,Christabella,Eldredge,Female,58,1971-08-24,51,,Health,Affluent Customer,N,1301 Northwestern Place,NSW,Australia,2117,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-04-08,Saturday,2017,4,8,TRUE,Approved
16405,5,2699,Michal,Woltering,Male,93,1978-05-25,45,Account Representative IV,Manufacturing,Affluent Customer,N,7 Fordem Point,VIC,Australia,3057,Trek Bicycles,Mountain,low,medium,574.64,459.71,2017-04-24,Monday,2017,4,24,TRUE,Approved
16406,74,950,Bret,Ivakhnov,,24,,,Recruiter,IT,High Net Worth,N,33564 Jana Court,QLD,Australia,4218,WeareA2B,Standard,medium,medium,1228.07,400.91,2017-11-22,Wednesday,2017,11,22,FALSE,Approved
16407,33,357,Betta,Shrimpton,Female,21,1969-01-25,54,Director of Sales,,Affluent Customer,N,780 Carberry Place,VIC,Australia,3199,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-10-11,Wednesday,2017,10,11,TRUE,Approved
16408,77,2513,Rustie,Ligoe,Male,55,1978-07-31,44,Structural Analysis Engineer,Property,Mass Customer,N,6534 New Castle Plaza,NSW,Australia,2033,Norco Bicycles,Road,medium,large,1240.31,795.1,2017-07-11,Tuesday,2017,7,11,FALSE,Approved
16409,37,2816,Denys,Dumingos,Female,87,1989-11-25,33,Administrative Assistant II,Financial Services,Mass Customer,N,515 Warrior Pass,QLD,Australia,4226,OHM Cycles,Standard,low,medium,1793.43,248.82,2017-11-30,Thursday,2017,11,30,FALSE,Approved
16410,0,1221,Byrom,Draisey,Male,75,1995-09-25,27,VP Product Management,Health,High Net Worth,N,94219 Buell Circle,NSW,Australia,2020,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-08-20,Sunday,2017,8,20,FALSE,Approved
16411,26,2,Eli,Bockman,Male,81,1980-12-16,42,Administrative Officer,Financial Services,Mass Customer,N,6 Meadow Vale Court,NSW,Australia,2153,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-08-24,Thursday,2017,8,24,FALSE,Approved
16412,98,553,Charlean,Fantone,Female,62,1979-05-12,44,Senior Sales Associate,Agriculture,Affluent Customer,N,532 Bartillon Circle,NSW,Australia,2166,Trek Bicycles,Standard,high,medium,358.39,215.03,2017-12-11,Monday,2017,12,11,TRUE,Approved
16413,26,1411,Katrina,Coltart,Female,24,1994-05-04,29,Registered Nurse,Health,Mass Customer,N,45 Tony Trail,NSW,Australia,2259,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-11-25,Saturday,2017,11,25,FALSE,Approved
16414,92,3086,Pieter,Gadesby,,18,,,Biostatistician I,IT,High Net Worth,N,00183 Arapahoe Pass,QLD,Australia,4116,WeareA2B,Standard,medium,small,1415.01,1.0,2017-11-04,Saturday,2017,11,4,TRUE,Approved
16415,56,1464,Mac,Leguay,Male,20,1984-10-03,38,Office Assistant II,,Affluent Customer,N,8 Green Ridge Place,NSW,Australia,2565,OHM Cycles,Standard,medium,medium,183.86,137.9,2017-03-16,Thursday,2017,3,16,FALSE,Approved
16416,16,1557,Efren,Castanos,Male,64,1975-08-14,47,Speech Pathologist,Financial Services,Mass Customer,N,08 Twin Pines Place,NSW,Australia,2768,Norco Bicycles,Standard,high,small,1661.92,1.0,2017-04-30,Sunday,2017,4,30,FALSE,Approved
16417,36,305,Cris,Chellam,Female,1,1974-03-17,49,Financial Analyst,Financial Services,Mass Customer,N,01459 Fremont Place,NSW,Australia,2747,Solex,Standard,low,medium,945.04,507.58,2017-03-13,Monday,2017,3,13,TRUE,Approved
16418,92,820,Cecilia,Chipchase,Female,12,1977-01-06,46,,Financial Services,High Net Worth,N,58047 Westport Road,NSW,Australia,2040,WeareA2B,Standard,medium,small,1415.01,1.0,2017-03-08,Wednesday,2017,3,8,TRUE,Approved
16419,18,2120,Clare,Attoe,Male,80,1997-01-03,26,Web Designer III,Manufacturing,Mass Customer,N,35 Harbort Way,NSW,Australia,2446,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-02-15,Wednesday,2017,2,15,FALSE,Approved
16420,58,2385,Gaultiero,Lissenden,Male,70,1958-12-17,64,Dental Hygienist,Health,Mass Customer,N,1816 Monument Park,VIC,Australia,3074,OHM Cycles,Standard,medium,medium,912.52,141.4,2017-11-22,Wednesday,2017,11,22,TRUE,Approved
16421,34,1072,Curt,Petrello,Male,60,1957-06-01,66,Senior Cost Accountant,Financial Services,High Net Worth,N,3 Center Crossing,NSW,Australia,2452,Norco Bicycles,Road,high,large,774.53,464.72,2017-11-14,Tuesday,2017,11,14,FALSE,Approved
16422,75,2894,Gilburt,,Male,91,1977-04-19,46,Geologist III,Financial Services,Mass Customer,N,666 Holy Cross Parkway,QLD,Australia,4818,Giant Bicycles,Touring,medium,large,1873.97,863.95,2017-07-30,Sunday,2017,7,30,FALSE,Approved
16423,9,1,Laraine,Medendorp,Female,93,1953-10-12,69,Executive Secretary,Health,Mass Customer,N,060 Morning Avenue,NSW,Australia,2016,OHM Cycles,Road,medium,medium,742.54,667.4,2017-12-09,Saturday,2017,12,9,TRUE,Approved
16424,29,746,Aldo,Waistall,Male,47,1964-07-29,58,Business Systems Development Analyst,,Affluent Customer,N,2826 Huxley Center,VIC,Australia,3137,WeareA2B,Standard,medium,medium,1065.03,230.09,2017-11-17,Friday,2017,11,17,FALSE,Approved
16425,55,1031,Roi,Ogden,Male,75,1983-09-15,39,Junior Executive,Manufacturing,Mass Customer,N,65634 Del Mar Crossing,QLD,Australia,4053,Trek Bicycles,Road,medium,large,1894.19,598.76,2017-02-19,Sunday,2017,2,19,FALSE,Approved
16426,41,2016,Laraine,Merioth,Female,89,1998-11-19,24,Executive Secretary,Retail,Affluent Customer,N,3 Memorial Junction,NSW,Australia,2126,Solex,Road,medium,medium,416.98,312.74,2017-09-23,Saturday,2017,9,23,FALSE,Approved
16427,0,2284,Ola,Lenoir,Female,83,1974-02-16,49,Staff Accountant IV,Telecommunications,High Net Worth,N,10055 Old Shore Lane,VIC,Australia,3630,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-10-14,Saturday,2017,10,14,FALSE,Approved
16428,52,2168,Levon,Woollard,Male,83,1974-11-16,48,VP Accounting,Financial Services,Mass Customer,N,80 Cordelia Street,QLD,Australia,4061,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-02-12,Sunday,2017,2,12,TRUE,Approved
16429,33,325,Anthia,Ghilardini,Female,98,1971-09-26,51,Computer Systems Analyst I,Financial Services,Affluent Customer,N,0 Coolidge Avenue,QLD,Australia,4122,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-04-24,Monday,2017,4,24,TRUE,Approved
16430,36,3431,York,Calbreath,Male,97,1996-08-10,26,Community Outreach Specialist,Property,Affluent Customer,N,373 Cordelia Trail,VIC,Australia,3500,Solex,Standard,low,medium,945.04,507.58,2017-03-25,Saturday,2017,3,25,TRUE,Approved
16431,44,29,Mona,Sancraft,Female,62,1968-06-22,55,Safety Technician III,Manufacturing,Mass Customer,N,9 Buell Park,QLD,Australia,4116,WeareA2B,Standard,medium,medium,1769.64,108.76,2017-08-30,Wednesday,2017,8,30,TRUE,Approved
16432,12,2647,Marcelia,Blannin,,1,,,Physical Therapy Assistant,IT,High Net Worth,N,10 Kedzie Pass,NSW,Australia,2770,WeareA2B,Standard,medium,medium,1231.15,161.6,2017-01-05,Thursday,2017,1,5,FALSE,Approved
16433,40,1384,Marcile,Carren,Female,48,1998-09-09,24,Quality Control Specialist,Manufacturing,Mass Customer,N,6837 West Pass,QLD,Australia,4119,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-04-30,Sunday,2017,4,30,TRUE,Approved
16434,3,206,Mari,Chevolleau,Female,98,1954-07-19,68,Statistician I,,Mass Customer,N,183 Ronald Regan Street,NSW,Australia,2066,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-10-14,Saturday,2017,10,14,TRUE,Approved
16435,82,2885,Minnie,Rolley,Female,70,1969-07-03,53,Compensation Analyst,Financial Services,Mass Customer,N,17 Sachs Street,NSW,Australia,2761,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-06-15,Thursday,2017,6,15,TRUE,Approved
16436,69,1169,Kessiah,Corden,Female,33,1967-08-09,55,Actuary,Financial Services,Mass Customer,N,3 Atwood Lane,NSW,Australia,2153,Giant Bicycles,Road,medium,medium,792.9,594.68,2017-08-06,Sunday,2017,8,6,FALSE,Approved
16437,79,1030,Nariko,Dummigan,Female,9,1962-05-05,61,Food Chemist,Health,Mass Customer,N,4870 Shelley Alley,VIC,Australia,3225,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2017-04-23,Sunday,2017,4,23,FALSE,Approved
16438,3,1317,Barrett,Lindley,Male,2,1973-01-18,50,General Manager,Retail,Mass Customer,N,58563 Monterey Hill,QLD,Australia,4300,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-05-09,Tuesday,2017,5,9,TRUE,Approved
16439,0,368,Lacee,Roan,Female,32,1986-11-26,36,,Financial Services,High Net Worth,N,382 Maywood Parkway,QLD,Australia,4127,Norco Bicycles,Road,medium,medium,544.05,376.84,2017-09-01,Friday,2017,9,1,FALSE,Approved
16440,34,2909,Jayme,Rowthorn,Female,31,1979-09-05,43,Associate Professor,Entertainment,High Net Worth,N,6815 South Junction,VIC,Australia,3198,Norco Bicycles,Road,high,large,774.53,464.72,2017-10-08,Sunday,2017,10,8,TRUE,Approved
16441,83,732,Bonita,Gethins,Female,71,1967-01-21,56,Actuary,Financial Services,Mass Customer,N,2 Riverside Trail,NSW,Australia,2154,Solex,Touring,medium,large,2083.94,675.03,2017-06-06,Tuesday,2017,6,6,TRUE,Approved
16442,70,3474,Justinian,Crowhurst,Male,93,1979-11-06,43,Assistant Manager,Manufacturing,Mass Customer,N,06 Lake View Plaza,QLD,Australia,4515,Trek Bicycles,Standard,high,medium,495.72,297.43,2017-10-20,Friday,2017,10,20,TRUE,Approved
16443,26,148,Jaquith,Maffey,Female,69,1981-05-08,42,Programmer Analyst III,,Mass Customer,N,03 Granby Parkway,VIC,Australia,3216,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-10-26,Thursday,2017,10,26,FALSE,Approved
16444,18,1831,Lisle,Yokel,Male,58,1977-11-13,45,Social Worker,Health,Mass Customer,N,16405 Doe Crossing Parkway,VIC,Australia,3630,Norco Bicycles,Standard,high,medium,1148.64,689.18,2017-05-06,Saturday,2017,5,6,FALSE,Approved
16445,26,1625,Caryl,Clara,Male,20,1977-12-09,45,Information Systems Manager,Property,Mass Customer,N,2 Southridge Crossing,NSW,Australia,2763,WeareA2B,Standard,medium,medium,1992.93,762.63,2017-05-24,Wednesday,2017,5,24,FALSE,Approved
16446,62,943,Holly,Gamett,Male,94,1979-09-17,43,Legal Assistant,Property,Affluent Customer,N,6183 Morrow Court,NSW,Australia,2113,Solex,Standard,medium,medium,478.16,298.72,2017-03-10,Friday,2017,3,10,TRUE,Approved
16447,91,2634,Silvester,Scowcroft,Male,85,1980-07-14,42,Quality Engineer,Financial Services,High Net Worth,N,87 Elka Terrace,NSW,Australia,2034,WeareA2B,Standard,low,medium,642.31,513.85,2017-02-14,Tuesday,2017,2,14,FALSE,Approved
16448,52,1725,Corena,Postlewhite,Female,80,1979-07-19,43,Junior Executive,Manufacturing,High Net Worth,N,2 Mcguire Terrace,NSW,Australia,2323,OHM Cycles,Road,medium,medium,1280.28,829.51,2017-08-02,Wednesday,2017,8,2,FALSE,Approved
16449,33,1683,Brenn,Bacon,,72,,,Budget/Accounting Analyst I,IT,Mass Customer,N,4709 Cardinal Hill,NSW,Australia,2028,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-10-09,Monday,2017,10,9,TRUE,Approved
16450,92,298,Maurise,Lenglet,Male,69,1956-08-15,66,Engineer I,Manufacturing,High Net Worth,N,83 Brickson Park Drive,VIC,Australia,3029,WeareA2B,Standard,medium,small,1415.01,1.0,2017-08-27,Sunday,2017,8,27,FALSE,Approved
16451,14,1132,Coriss,Darkott,Female,99,1985-08-01,37,Actuary,Financial Services,Affluent Customer,N,8 Hansons Street,VIC,Australia,3076,Solex,Standard,high,large,1842.92,1.0,2017-08-21,Monday,2017,8,21,FALSE,Approved
16452,6,2156,Darill,Mowday,Male,96,1977-04-08,46,Desktop Support Technician,Retail,Mass Customer,N,13852 Burning Wood Terrace,NSW,Australia,2199,OHM Cycles,Standard,high,medium,227.88,136.73,2017-06-16,Friday,2017,6,16,TRUE,Approved
16453,27,728,Winthrop,Corser,Male,60,1956-10-03,66,VP Accounting,Financial Services,Mass Customer,N,8 Kingsford Hill,VIC,Australia,3429,Trek Bicycles,Standard,medium,medium,499.53,388.72,2017-10-15,Sunday,2017,10,15,FALSE,Approved
16454,13,1156,Breena,Risebrow,Female,22,1997-10-16,25,Marketing Assistant,Agriculture,Mass Customer,N,098 Veith Hill,QLD,Australia,4510,Solex,Standard,medium,medium,1163.89,589.27,2017-11-20,Monday,2017,11,20,TRUE,Approved
16455,3,1845,Pascal,Veronique,Male,34,1978-01-16,45,General Manager,Financial Services,Mass Customer,N,4 Sunnyside Crossing,NSW,Australia,2125,Trek Bicycles,Standard,medium,large,2091.47,388.92,2017-01-20,Friday,2017,1,20,FALSE,Approved
16456,2,434,Raff,Waadenburg,Male,93,1995-12-01,27,,Financial Services,Mass Customer,N,155 Basil Junction,NSW,Australia,2210,Solex,Standard,medium,medium,71.49,53.62,2017-02-14,Tuesday,2017,2,14,FALSE,Approved
16457,57,2623,Zackariah,Catteroll,Male,42,1982-07-28,40,Media Manager III,Property,Mass Customer,N,9837 Granby Alley,NSW,Australia,2445,WeareA2B,Touring,medium,large,1890.39,260.14,2017-09-06,Wednesday,2017,9,6,FALSE,Approved
16458,63,2887,Gardiner,Spehr,Male,42,1974-02-24,49,Speech Pathologist,Financial Services,High Net Worth,N,177 Forest Run Crossing,NSW,Australia,2046,Solex,Standard,medium,medium,1483.2,99.59,2017-01-30,Monday,2017,1,30,FALSE,Approved
16459,86,1717,Obadias,Gristwood,Male,96,1978-11-14,44,Civil Engineer,Manufacturing,Mass Customer,N,8 Scott Street,VIC,Australia,3205,OHM Cycles,Standard,medium,medium,235.63,125.07,2017-04-09,Sunday,2017,4,9,FALSE,Approved
16460,10,1948,Elizabeth,Applewhaite,Female,30,1964-06-08,59,,Entertainment,Mass Customer,N,4415 Dwight Center,NSW,Australia,2528,Solex,Standard,medium,medium,1945.43,333.18,2017-07-05,Wednesday,2017,7,5,FALSE,Approved
16461,83,3108,Trip,Ahmed,Male,94,1967-10-01,55,Accounting Assistant III,Entertainment,Mass Customer,N,1742 Scott Center,QLD,Australia,4670,Solex,Touring,medium,large,2083.94,675.03,2017-10-30,Monday,2017,10,30,TRUE,Approved
16462,34,2762,Rozamond,Franceschino,Female,34,1992-11-27,30,,Manufacturing,Mass Customer,N,2121 Dapin Center,VIC,Australia,3977,Norco Bicycles,Road,high,large,774.53,464.72,2017-05-30,Tuesday,2017,5,30,TRUE,Approved
16463,25,561,Karin,Burkill,Female,99,1977-08-15,45,Tax Accountant,,Mass Customer,N,4 Graedel Parkway,NSW,Australia,2560,Giant Bicycles,Road,medium,medium,1538.99,829.65,2017-02-16,Thursday,2017,2,16,FALSE,Approved
16464,93,429,Berny,Bold,Female,7,1978-07-30,44,Community Outreach Specialist,IT,High Net Worth,N,25386 Fallview Place,NSW,Australia,2340,OHM Cycles,Standard,high,medium,1458.17,874.9,2017-01-24,Tuesday,2017,1,24,FALSE,Approved
16465,16,926,Terrel,Matthisson,Male,18,1965-10-14,57,Professor,Telecommunications,Affluent Customer,N,9987 Stuart Alley,NSW,Australia,2766,Norco Bicycles,Standard,high,small,1661.92,1.0,2017-08-08,Tuesday,2017,8,8,TRUE,Approved
16466,59,463,Allis,Blanche,Female,9,1962-03-30,61,Senior Cost Accountant,Financial Services,Mass Customer,N,8750 Lakewood Gardens Park,NSW,Australia,2760,WeareA2B,Standard,medium,small,1415.01,1.0,2017-11-01,Wednesday,2017,11,1,FALSE,Cancelled
16467,33,615,Rebeca,Martonfi,Female,93,1956-05-11,67,Human Resources Assistant I,Property,Mass Customer,N,375 Drewry Alley,QLD,Australia,4120,Giant Bicycles,Standard,medium,small,1311.44,1.0,2017-06-05,Monday,2017,6,5,FALSE,Approved
16468,11,2669,Carrol,Jordin,Male,95,1995-02-18,28,Business Systems Development Analyst,Property,Affluent Customer,N,38 Armistice Lane,VIC,Australia,3250,Giant Bicycles,Standard,high,medium,1274.93,764.96,2017-11-12,Sunday,2017,11,12,TRUE,Approved
16469,13,1397,Dimitri,Durie,Male,29,1979-01-21,44,Legal Assistant,Manufacturing,Mass Customer,N,79206 Independence Drive,VIC,Australia,3061,Solex,Standard,medium,medium,1163.89,589.27,2017-06-26,Monday,2017,6,26,TRUE,Approved
16470,73,2151,Herrick,Gammett,Male,9,1986-10-23,36,,Entertainment,Affluent Customer,N,124 Fulton Crossing,QLD,Australia,4680,Solex,Standard,medium,medium,1945.43,333.18,2017-06-18,Sunday,2017,6,18,FALSE,Approved
16471,50,3107,Dell,Tremathick,Female,98,1960-08-15,62,Legal Assistant,,High Net Worth,N,2 Vidon Center,QLD,Australia,4818,WeareA2B,Standard,medium,small,175.89,131.92,2017-03-08,Wednesday,2017,3,8,TRUE,Approved
